accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
53.46257591247559,0.0,132.35896229743958,1,0,132.35896229743958,27.354890638105683,2472.0,2.0340828306217373,186.2440857887268,28.63616753122781,2.171388310056094,27.144169429375125,5348.0,2.0446676000579345
81.5683171749115,0.0367958545684814,1571.2659759521484,1569,0,1571.2659759521484,5.921455416478483,2472.0,0.8990514492312067,1655.192363023758,6.04221657171781,0.9406906457597702,5.998929450472172,5348.0,0.8964128807994979
111.63835597038268,0.1984641551971435,3010.067730903625,3139,0,3010.067730903625,2.108974167688238,2472.0,0.493977616639246,3126.211253643036,2.445590186126936,0.5584469991675689,2.606264598402652,5348.0,0.5710713078742818
142.1679847240448,0.2923791408538818,4449.374532222748,4714,0,4449.374532222748,0.6301360168397961,2472.0,0.203765766863689,4598.13277554512,0.7274792649701565,0.2338804890124538,0.9576562931673196,5348.0,0.2723024187708202
173.4788408279419,0.3809049129486084,5888.419854640961,6284,0,5888.419854640961,0.509002344909349,2472.0,0.167590843539902,6070.641039133072,0.5784759625673899,0.1916006071850227,0.8225833953373016,5348.0,0.2378989040699078
204.96061396598816,0.4772012233734131,7327.681547641754,7856,0,7327.681547641754,0.4511984140105813,2472.0,0.1490463713362988,7543.50183057785,0.4969226548991232,0.1664590122906,0.7393712248216797,5348.0,0.2131704726500265
236.0432164669037,0.5765917301177979,8766.801241159439,9426,0,8766.801241159439,0.4053156655268082,2472.0,0.1332845855422176,9015.7884619236,0.4448553516165085,0.1494458620558327,0.6827195627229004,5348.0,0.1979915994785883
266.84598565101624,0.661271333694458,10205.474893808365,11000,0,10205.474893808365,0.3935046716723659,2472.0,0.1301566022789592,10487.341109514236,0.4199605236115216,0.1420682375856234,0.6688935607701678,5348.0,0.1930961232076473
297.94326090812683,0.7618198394775391,11644.822180271149,12573,0,11644.822180271149,0.3775198450303245,2472.0,0.1227225641338126,11959.977621793749,0.4061968142025824,0.1374000946686326,0.6467860066461975,5348.0,0.187186790904263
328.6152684688568,0.8106486797332764,13083.458647489548,14147,0,13083.458647489548,0.3586524231402025,2472.0,0.117136879735137,13431.33816075325,0.3775425412067846,0.1275251769596135,0.618103432037372,5348.0,0.1777724134601458
359.0763759613037,0.9085907936096193,14522.832915306091,15716,0,14522.832915306091,0.3453346788502484,2472.0,0.1124449048402494,14903.194090127943,0.3570856221273299,0.1221279767572184,0.6021688536800532,5348.0,0.173939072080336
390.0374984741211,0.9600229263305664,15962.101832866669,17288,0,15962.101832866669,0.3257698833392476,2472.0,0.1065951699063636,16375.509220838549,0.3351006995047033,0.1142008389599508,0.5749439609704642,5348.0,0.1661758316033409
421.5465581417084,1.0585033893585205,17401.40863919258,18858,0,17401.40863919258,0.3206378738144396,2472.0,0.1037515487579469,17848.328461647034,0.3266327721329352,0.111442390872638,0.5693968132314898,5348.0,0.1657123545599382
452.4027831554413,1.1149866580963137,18840.758476018906,20432,0,18840.758476018906,0.3276841197415962,2472.0,0.1071029593971523,19320.645615577698,0.3283194572543304,0.1136404441808714,0.5672114186193993,5348.0,0.1661661758316033
