global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,33.826046,0.1891863,,,,,,,,,,,
1,,,0.1840496591567618,0.1899602946107708,83274637.0,0.188719048046875,95000000.0,19.40658664703369,798.6131918430328,19.40658664703369,779.2065372467041,0.0,0.0
100,9.2299595,0.37548763,,,,,,,,,,,
180,,,0.1575679620435028,0.1567537466138249,83274637.0,0.1603468052837171,95000000.0,139.48667550086975,1548.5255637168884,139.48667550086975,1409.0042977333069,0.0279047489166259,0.0
200,0.21461305,0.14734137,,,,,,,,,,,
300,1.5835593,0.13095981,,,,,,,,,,,
358,,,0.1323220770595208,0.133654669441005,83274637.0,0.136735483305921,95000000.0,259.5059471130371,2296.5246357917786,259.5059471130371,2036.9568967819207,0.0490784645080566,0.0
400,0.44422358,0.13898337,,,,,,,,,,,
500,0.21954483,0.12703595,,,,,,,,,,,
536,,,0.1300063762204639,0.1318032966400738,83274637.0,0.1340634687294407,95000000.0,379.6051218509674,3031.018389701844,379.6051218509674,2651.323930978775,0.070369005203247,0.0
600,0.033062685,0.12390575,,,,,,,,,,,
700,0.043089293,0.13337828,,,,,,,,,,,
714,,,0.1312614948775783,0.1297387417787824,83274637.0,0.1323513011101973,95000000.0,499.7736446857453,3758.163811683655,499.7736446857453,3258.267415046692,0.0977349281311035,0.0
800,0.010971363,0.12478824,,,,,,,,,,,
892,,,0.1261262810853479,0.1285591277015451,83274637.0,0.1312638040707237,95000000.0,620.2186059951782,4514.179394721985,620.2186059951782,3893.8103325366974,0.1194775104522705,0.0
892,,,,,,,,620.2186059951782,,,,,0.0
