global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,24.301945,33.236496,,,,,,,,,,,,,,
1,,,30.019894,2.800236345084647,29.183163,2.5777247844598703,5348.0,29.178999,2.7298559909004125,2472.0,48.65343236923218,258.03396797180176,48.65343236923218,209.38048386573792,0.0,0.0
1,23.275686,33.08315,,,,,,,,,,,,,,
2,24.29818,32.657204,,,,,,,,,,,,,,
3,25.161503,33.204155,,,,,,,,,,,,,,
4,25.68522,33.179928,,,,,,,,,,,,,,
5,26.971914,33.302216,,,,,,,,,,,,,,
6,27.756418,33.193798,,,,,,,,,,,,,,
7,31.011549,32.689053,,,,,,,,,,,,,,
8,31.111296,32.654522,,,,,,,,,,,,,,
9,38.851627,33.726307,,,,,,,,,,,,,,
10,43.21382,32.934036,,,,,,,,,,,,,,
11,48.385883,32.603027,,,,,,,,,,,,,,
12,55.697933,32.70662,,,,,,,,,,,,,,
13,56.101513,31.87361,,,,,,,,,,,,,,
14,60.168404,32.512974,,,,,,,,,,,,,,
15,59.337727,32.158634,,,,,,,,,,,,,,
16,60.323593,31.106249,,,,,,,,,,,,,,
17,60.869404,31.529638,,,,,,,,,,,,,,
18,59.549126,31.093437,,,,,,,,,,,,,,
19,57.137764,31.525208,,,,,,,,,,,,,,
20,55.99664,30.600735,,,,,,,,,,,,,,
21,53.06156,30.0402,,,,,,,,,,,,,,
22,49.20408,29.140436,,,,,,,,,,,,,,
23,47.110493,29.771656,,,,,,,,,,,,,,
24,44.48049,29.076637,,,,,,,,,,,,,,
25,40.894115,28.91264,,,,,,,,,,,,,,
26,38.26258,28.563993,,,,,,,,,,,,,,
27,36.51847,28.501877,,,,,,,,,,,,,,
28,33.623062,28.29175,,,,,,,,,,,,,,
29,32.62697,28.1724,,,,,,,,,,,,,,
30,28.960815,27.387625,,,,,,,,,,,,,,
31,28.134432,27.59346,,,,,,,,,,,,,,
32,25.702377,26.48846,,,,,,,,,,,,,,
33,25.206114,26.048864,,,,,,,,,,,,,,
34,24.1792,26.184895,,,,,,,,,,,,,,
35,23.495026,26.414948,,,,,,,,,,,,,,
36,23.499325,25.986683,,,,,,,,,,,,,,
37,23.423588,25.401329,,,,,,,,,,,,,,
38,21.761242,25.139652,,,,,,,,,,,,,,
39,22.79956,25.076591,,,,,,,,,,,,,,
40,22.885506,25.109402,,,,,,,,,,,,,,
41,23.242733,24.493296,,,,,,,,,,,,,,
42,23.4617,24.048409,,,,,,,,,,,,,,
43,22.672861,23.547363,,,,,,,,,,,,,,
44,24.264387,23.185856,,,,,,,,,,,,,,
45,23.778406,23.24594,,,,,,,,,,,,,,
46,23.870096,22.925938,,,,,,,,,,,,,,
47,24.274668,22.081522,,,,,,,,,,,,,,
48,23.57805,21.829454,,,,,,,,,,,,,,
49,23.938488,21.314144,,,,,,,,,,,,,,
50,24.653744,20.64045,,,,,,,,,,,,,,
51,25.18498,20.337893,,,,,,,,,,,,,,
52,25.315247,20.046871,,,,,,,,,,,,,,
53,26.427715,19.38058,,,,,,,,,,,,,,
54,26.578466,18.978283,,,,,,,,,,,,,,
55,24.695011,18.27776,,,,,,,,,,,,,,
56,25.351168,18.195156,,,,,,,,,,,,,,
57,24.928322,17.324402,,,,,,,,,,,,,,
58,24.872675,16.729162,,,,,,,,,,,,,,
59,25.710505,16.272608,,,,,,,,,,,,,,
60,25.733395,15.831829,,,,,,,,,,,,,,
61,24.11918,15.005584,,,,,,,,,,,,,,
62,23.435982,14.377788,,,,,,,,,,,,,,
63,22.519608,14.026741,,,,,,,,,,,,,,
64,21.063822,13.632609,,,,,,,,,,,,,,
65,19.832266,13.27087,,,,,,,,,,,,,,
66,18.788239,12.621522,,,,,,,,,,,,,,
67,16.541014,12.306756,,,,,,,,,,,,,,
68,16.003443,11.732432,,,,,,,,,,,,,,
69,15.07053,11.459681,,,,,,,,,,,,,,
70,12.979468,11.055033,,,,,,,,,,,,,,
71,12.438493,11.047296,,,,,,,,,,,,,,
72,10.930752,10.644247,,,,,,,,,,,,,,
73,10.632315,10.22354,,,,,,,,,,,,,,
74,9.197097,10.182128,,,,,,,,,,,,,,
75,8.650798,9.890109,,,,,,,,,,,,,,
76,8.537547,9.601272,,,,,,,,,,,,,,
77,7.9807506,9.406117,,,,,,,,,,,,,,
78,8.420038,9.169129,,,,,,,,,,,,,,
79,8.585479,9.258985,,,,,,,,,,,,,,
80,7.900555,9.055118,,,,,,,,,,,,,,
81,7.0056796,8.676968,,,,,,,,,,,,,,
82,6.8571696,8.59467,,,,,,,,,,,,,,
83,7.47298,8.6906185,,,,,,,,,,,,,,
84,6.2281275,8.278495,,,,,,,,,,,,,,
85,5.509831,8.152554,,,,,,,,,,,,,,
86,5.1291275,8.001606,,,,,,,,,,,,,,
87,4.635054,7.867864,,,,,,,,,,,,,,
88,4.6700487,7.938194,,,,,,,,,,,,,,
89,4.529921,7.678428,,,,,,,,,,,,,,
90,4.722919,7.6854396,,,,,,,,,,,,,,
91,4.141352,7.6105075,,,,,,,,,,,,,,
92,4.1030025,7.5024242,,,,,,,,,,,,,,
93,4.020348,7.3280354,,,,,,,,,,,,,,
94,4.299842,7.3418508,,,,,,,,,,,,,,
95,4.331247,7.3741837,,,,,,,,,,,,,,
96,3.9238665,7.342012,,,,,,,,,,,,,,
97,4.0183554,7.0440865,,,,,,,,,,,,,,
98,3.6050346,7.205268,,,,,,,,,,,,,,
99,3.4915457,7.0728335,,,,,,,,,,,,,,
1855,,,5.0601296,0.8763774175609154,5.1931877,0.8556436274462477,5348.0,4.904248,0.8400666219811915,2472.0,1489.2142224311829,1804.768193244934,1489.2142224311829,315.4541494846344,0.033027172088623,0.0
3745,,,2.9557564,0.6070745545108276,3.3080394,0.6364154204118675,5348.0,2.8383853,0.5797940405825361,2472.0,2929.64190530777,3368.165121793747,2929.64190530777,438.3108992576599,0.0747160911560058,0.0
5636,,,1.5026925,0.4265540743552034,1.9284227,0.482182337777692,5348.0,1.5235672,0.4190075762192026,2472.0,4370.1281361579895,4933.855941295624,4370.1281361579895,563.403133392334,0.1176156997680664,0.0
7529,,,1.2213978,0.3659112567939763,1.5962569,0.4223717620707299,5348.0,1.2227757,0.360530538459976,2472.0,5810.196276426315,6499.512187957764,5810.196276426315,688.8816034793854,0.1578526496887207,0.0
9419,,,1.066045,0.3283665659179369,1.4165055,0.3878467227280188,5348.0,1.0694172,0.325168078321451,2472.0,7250.487809419632,8066.272622585297,7250.487809419632,815.2389454841614,0.1984977722167968,0.0
11312,,,0.8873144,0.288224656043446,1.1942406,0.3432325709375634,5348.0,0.8653206,0.2762984177279467,2472.0,8690.857994794846,9634.260869979858,8690.857994794846,942.676167488098,0.3045997619628906,0.0
