accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/ctc_loss,test/num_examples,test/wer,total_duration,train/ctc_loss,train/wer,validation/ctc_loss,validation/num_examples,validation/wer
34.29104924201965,0.0,6.305939674377441,1,0,6.305939674377441,30.24039292857604,2472.0,1.7230516117238437,41.15511083602905,31.239579904647176,1.9051992756578624,30.116083986337152,5348.0,1.6685946024235987
64.29647517204285,0.0399322509765625,1445.4260199069977,2037,0,1445.4260199069977,1.327421224756436,2472.0,0.3974569902301302,1512.5611445903778,1.432600654914403,0.4266114165456711,1.5937607918299177,5348.0,0.4385072176893738
94.03496837615968,0.132026195526123,2884.496942281723,4075,0,2884.496942281723,0.5159482063358927,2472.0,0.1701907257327402,2983.54598069191,0.5575100421622355,0.1887368060427101,0.7704101954930179,5348.0,0.2325785738425143
124.27140784263612,0.2522118091583252,4323.403493404388,6115,0,4323.403493404388,0.3744469401251694,2472.0,0.1240021936506002,4454.984044313431,0.3839869398870018,0.1320673659939855,0.6067647016117892,5348.0,0.1814802298073673
154.77219414711,0.3534531593322754,5762.102034330368,8156,0,5762.102034330368,0.3258928751451707,2472.0,0.1096825300103589,5926.484860658646,0.3162610124450703,0.1116476608425643,0.537207384437161,5348.0,0.1605947955390334
185.01838493347168,0.4446611404418945,7200.77717256546,10195,0,7200.77717256546,0.2958450948448287,2472.0,0.0982267990981658,7397.721984863281,0.2776119960891769,0.0984224350294468,0.4974910957592425,5348.0,0.1482160961714865
215.430876493454,0.5505337715148926,8639.624428033829,12234,0,8639.624428033829,0.2789837499596748,2472.0,0.0926817378587532,8869.38529253006,0.2530107929384618,0.0899010827066033,0.4759596291377838,5348.0,0.1400569690532515
245.41795992851257,0.6033711433410645,10078.46815085411,14273,0,10078.46815085411,0.2654934894993225,2472.0,0.0865070176507627,10340.502816915512,0.2372320852915726,0.0841422364335394,0.4603526809260096,5348.0,0.1355091005648626
275.7268486022949,0.7066695690155029,11517.212639808657,16314,0,11517.212639808657,0.2563802251354926,2472.0,0.0833790343875043,11811.88055896759,0.2219109349284853,0.0798135852216802,0.44702315220326,5348.0,0.1313088398590257
306.05472779273987,0.7981462478637695,12956.186283111572,18355,0,12956.186283111572,0.2458947200222595,2472.0,0.0796417037352995,13283.474088191986,0.2099719227718488,0.0750988357233361,0.4342550929588608,5348.0,0.1260754115772703
336.5460431575775,0.8893134593963623,14394.825814008713,20393,0,14394.825814008713,0.2387656814552551,2472.0,0.0765340320516726,14754.96011853218,0.2004884949905835,0.0718034052781267,0.4268014213036216,5348.0,0.1228021049582387
366.50941705703735,0.9826843738555908,15833.425488948822,22431,0,15833.425488948822,0.2329619048003097,2472.0,0.0746856783052018,16225.821463823318,0.1935480565712007,0.0693236754381671,0.4168082358536769,5348.0,0.1195481098826823
396.7869892120361,1.080237865447998,17271.89323759079,24472,0,17271.89323759079,0.2287317427737273,2472.0,0.073101375093941,17696.90544438362,0.1868534629023227,0.0671321598120625,0.4090016468332454,5348.0,0.1180611210350987
427.62432885169983,1.177607774734497,18710.878650665283,26511,0,18710.878650665283,0.2261843001967869,2472.0,0.0716998760993642,19169.0866625309,0.1810274711990362,0.0652179823917429,0.4030750436382359,5348.0,0.116139622459325
457.6649646759033,1.270211935043335,20149.54854726792,28550,0,20149.54854726792,0.2227863239160591,2472.0,0.0715983182012065,20640.061925411224,0.1755353389733453,0.0633038049714233,0.3976741742484177,5348.0,0.1148360932747549
488.11246371269226,1.363128900527954,21588.42235827446,30592,0,21588.42235827446,0.2205571226369443,2472.0,0.0704608697418398,22111.76393699646,0.1703523849870205,0.0612210494260186,0.3922412236914808,5348.0,0.1119297059817505
518.4297909736633,1.4764997959136963,23027.210567712784,32632,0,23027.210567712784,0.214737493144719,2472.0,0.0690796823268945,23583.18401122093,0.1659630613855002,0.0601171346069138,0.3879305253384318,5348.0,0.1092840245256602
548.5968294143677,1.5643188953399658,24466.07968950272,34671,0,24466.07968950272,0.2085413020598103,2472.0,0.0673531980582129,25054.47921562195,0.1610254484509408,0.0586706255336041,0.381339169947383,5348.0,0.1080094626563028
579.050436258316,1.6901941299438477,25905.118268013,36710,0,25905.118268013,0.2057879742241435,2472.0,0.066093880121057,26526.29033398628,0.1566195690671711,0.0569957202908244,0.3769803988974282,5348.0,0.106763868102158
609.0664749145508,1.7915709018707275,27344.07707810402,38751,0,27344.07707810402,0.2044628635315181,2472.0,0.0651189242987427,27997.6227722168,0.1526978237033203,0.0558428634354046,0.3757033084611086,5348.0,0.1054506831458504
639.3818380832672,1.89141583442688,28783.174404144287,40791,0,28783.174404144287,0.2034451693456029,2472.0,0.0654845327321105,29469.32957172393,0.1495367429673051,0.0544833624266549,0.3725293086479053,5348.0,0.1043016463090812
669.8368618488312,1.9960510730743408,30222.04291272164,42830,0,30222.04291272164,0.2011758697133686,2472.0,0.0649361200820587,30941.00765299797,0.1473165449659818,0.0541244541603449,0.3712646778697634,5348.0,0.1034422826244387
699.8893485069275,2.1265878677368164,31660.88175606728,44870,0,31660.88175606728,0.1981804143614104,2472.0,0.0638392947819551,32412.242260694504,0.1453977178735642,0.0530803573856251,0.3686294846920835,5348.0,0.1022546227007193
729.9406471252441,2.226365089416504,33099.374955654144,46911,0,33099.374955654144,0.1959178817988257,2472.0,0.0627424694818516,33883.12738656998,0.1433624833514311,0.0524713009337052,0.3633660884992842,5348.0,0.1004393376140588
760.076354265213,2.317283868789673,34537.97188925743,48951,0,34537.97188925743,0.1941939802567907,2472.0,0.0615847094428533,35354.13724207878,0.1403935504292573,0.0513673861146005,0.359969237398282,5348.0,0.0998020566793801
790.4684109687805,2.4205241203308105,35976.61812663078,50991,0,35976.61812663078,0.193565827331602,2472.0,0.0613003473280117,36825.4886610508,0.138046857768201,0.0508072716989956,0.3562813502659107,5348.0,0.0989620045382127
820.6754903793335,2.524873733520508,37415.719765901566,53031,0,37415.719765901566,0.1927994598441835,2472.0,0.0616050210224849,38297.06913757324,0.1360314398148933,0.0503178513358456,0.3546994151613045,5348.0,0.0990006276251629
850.8365712165833,2.6297240257263184,38854.84650564194,55073,0,38854.84650564194,0.1913086378556681,2472.0,0.0605285073020128,39768.64750742912,0.1342208814409813,0.0489420363149909,0.3528345869515396,5348.0,0.0980157389079322
881.1761875152588,2.730873107910156,40293.2943277359,57112,0,40293.2943277359,0.1908174141275243,2472.0,0.0608941157353807,41239.824407339096,0.1329069037479427,0.048566814036576,0.353237563691418,5348.0,0.0973108675710906
911.4353930950164,2.8249776363372803,41731.87679386139,59151,0,41731.87679386139,0.1897677874378992,2472.0,0.0598176020149087,42710.94900274277,0.1317623146388639,0.0480393276451811,0.3521615691948588,5348.0,0.0970115386472263
,,,59151,0,41731.87679386139,,,,,,,,,
